CustomerID,Country,State,City,Zip_Code,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges
1063-DHQJF,United States,California,Whittier,90604,33.929704,-118.01208,Male,No,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,92.15,6480.9
8663-UPDGF,United States,California,Whittier,90605,33.960891,-118.032222,Female,No,No,No,26,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.5,1800.05
6719-FGEDO,United States,California,Whittier,90606,33.976678,-118.065875,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),97,7104.2
1837-YQUCE,United States,California,Buena Park,90620,33.845706,-118.012204,Female,No,No,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.35,4214.25
0369-ZGOVK,United States,California,Cypress,90630,33.818477,-118.038307,Female,No,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.4,1992.2
9919-KNPOO,United States,California,La Mirada,90638,33.902045,-118.008961,Female,No,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,1948.35
7872-BAAZR,United States,California,Norwalk,90650,33.905963,-118.08263,Female,No,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,1007.9
9391-LMANN,United States,California,Pico Rivera,90660,33.989524,-118.089299,Male,No,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.95,5036.9
8174-TBVCF,United States,California,Stanton,90680,33.801869,-117.995068,Female,No,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),94.8,6859.05
1698-XFZCI,United States,California,Artesia,90701,33.867593,-118.080637,Male,No,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.75,6521.9
1877-HKBQX,United States,California,Cerritos,90703,33.8681,-118.067402,Female,No,No,No,11,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,54.6,617.85
4450-DLLMH,United States,California,Avalon,90704,33.391181,-118.421305,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.3,157.75
0428-AXXLJ,United States,California,Bellflower,90706,33.887676,-118.127289,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.5,516.3
2746-DIJLO,United States,California,Harbor City,90710,33.798266,-118.300237,Female,No,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),56.3,2364
3508-VLHCZ,United States,California,Lakewood,90715,33.841027,-118.078097,Female,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.55,6239.05
4086-ATNFV,United States,California,Hawaiian Gardens,90716,33.830431,-118.074071,Female,No,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,60.8,2042.05
0468-YRPXN,United States,California,Lomita,90717,33.794209,-118.317354,Male,No,No,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.8,2807.1
5996-NRVXR,United States,California,Los Alamitos,90720,33.79499,-118.065591,Male,Yes,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),98.15,4116.8
3739-YBWAB,United States,California,Paramount,90723,33.897122,-118.164432,Male,No,Yes,No,36,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.35,1317.95
7047-FWEYA,United States,California,San Pedro,90731,33.736387,-118.284363,Female,No,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,103.15,4594.65
2000-MPKCA,United States,California,San Pedro,90732,33.744119,-118.31448,Female,No,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.75,6332.75
9762-YAQAA,United States,California,Seal Beach,90740,33.75462,-118.071128,Male,No,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),81.4,3213.75
5473-KHBPS,United States,California,Surfside,90743,33.728273,-118.085304,Female,No,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.7,4976.15
0100-DUVFC,United States,California,Wilmington,90744,33.782068,-118.262263,Male,Yes,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.8,7308.95
5397-TUPSH,United States,California,Carson,90745,33.822295,-118.26411,Male,Yes,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.95,4555.2
8950-MTZNV,United States,California,Carson,90746,33.859171,-118.252272,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.95,44.95
0326-VDYXE,United States,California,Long Beach,90802,33.752524,-118.210737,Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.65,6982.5
6773-LQTVT,United States,California,Long Beach,90803,33.760458,-118.129725,Female,Yes,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,35.65,1025.15
0436-TWFFZ,United States,California,Long Beach,90805,33.864622,-118.179626,Female,No,No,No,67,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,85.25,5714.2
8566-YPRGL,United States,California,Long Beach,90806,33.802664,-118.179971,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,19.5
6609-MXJHJ,United States,California,Long Beach,90808,33.823943,-118.111335,Female,No,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.1,789.55
2669-OIDSD,United States,California,Long Beach,90810,33.819814,-118.222416,Female,No,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,4834
8400-WZICQ,United States,California,Long Beach,90813,33.781086,-118.199049,Female,No,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.7,3131.8
9576-SYUHJ,United States,California,Long Beach,90815,33.797638,-118.11662,Male,No,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,3369.25
0410-IPFTY,United States,California,Long Beach,90822,33.778436,-118.118648,Female,No,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.85,2674.15
2831-EBWRN,United States,California,Altadena,91001,34.196837,-118.142236,Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.9,199.75
9430-NKQLY,United States,California,Arcadia,91006,34.137319,-118.029837,Male,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.1,1790.8
0247-SLUJI,United States,California,Duarte,91010,34.145695,-117.95982,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,19.7
9402-ORRAH,United States,California,La Canada Flintridge,91011,34.234912,-118.153729,Female,Yes,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.5,1400.3
6483-OATDN,United States,California,Monrovia,91016,34.1528,-118.000482,Male,No,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.3,411.6
1293-HHSHJ,United States,California,Montrose,91020,34.2112,-118.230625,Female,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.1,741
4840-ORQXB,United States,California,Sierra Madre,91024,34.168686,-118.057505,Female,Yes,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.75,5841.35
3982-DQLUS,United States,California,Sunland,91040,34.282704,-118.312929,Male,Yes,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.75,5688.45
8610-ZIKJJ,United States,California,Tujunga,91042,34.296574,-118.244839,Female,No,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,31.9
3756-VNWDH,United States,California,Pasadena,91101,34.146635,-118.139225,Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.75,6674.65
7801-KICAO,United States,California,Pasadena,91103,34.167465,-118.165327,Female,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.15,1345.75
7673-LPRNY,United States,California,Pasadena,91104,34.165383,-118.123752,Female,No,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,78.55,1843.05
6060-QBMGV,United States,California,Pasadena,91106,34.139402,-118.128658,Male,No,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1433.8
7339-POGZN,United States,California,Pasadena,91107,34.159007,-118.087353,Female,No,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.7,214.55
2828-SLQPF,United States,California,San Marino,91108,34.122671,-118.112911,Male,No,No,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45,865.85
4465-VDKIQ,United States,California,Glendale,91201,34.17051,-118.289463,Female,No,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,77.8,1358.6
2921-XWDJH,United States,California,Glendale,91202,34.167926,-118.267539,Female,Yes,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.45,3147.15
2558-BUOZZ,United States,California,Glendale,91204,34.136306,-118.26036,Male,No,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),94.8,4535.85
9257-AZMTZ,United States,California,Glendale,91205,34.13658,-118.245839,Female,No,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1078.75
0003-MKNFE,United States,California,Glendale,91206,34.162515,-118.203869,Male,No,No,No,9,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,59.9,542.4
0975-UYDTX,United States,California,Glendale,91207,34.182378,-118.262922,Female,No,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),90.1,2312.55
4682-BLBUC,United States,California,La Crescenta,91214,34.239636,-118.245259,Male,No,Yes,No,44,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,70.95,3250.45
0975-VOOVL,United States,California,Agoura Hills,91301,34.129058,-118.759788,Female,No,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,98.5
5968-VXZLG,United States,California,Calabasas,91302,34.130861,-118.68346,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.6,87.9
5201-FRKKS,United States,California,Winnetka,91306,34.209532,-118.577563,Male,No,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.3,1952.25
9799-CAYJJ,United States,California,West Hills,91307,34.199787,-118.68493,Female,Yes,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,153.8
5443-SCMKX,United States,California,Newbury Park,91320,34.172071,-118.946262,Female,No,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.3,5610.15
8295-KMENE,United States,California,Newhall,91321,34.370378,-118.504118,Female,No,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,76.45,4519.5
6738-ISCBM,United States,California,Northridge,91324,34.238208,-118.55029,Male,No,No,No,44,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54,2440.25
9821-BESNZ,United States,California,Northridge,91325,34.236683,-118.517588,Male,No,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.25,6860.6
3678-MNGZX,United States,California,Porter Ranch,91326,34.281911,-118.556218,Male,No,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1377.7
1335-NTIUC,United States,California,Pacoima,91331,34.255442,-118.421314,Male,No,No,No,9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,190.25
2916-BQZLN,United States,California,Reseda,91335,34.200175,-118.540958,Male,No,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.75,1651.95
4558-CGYCZ,United States,California,San Fernando,91340,34.286131,-118.435969,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,78.3
2368-GAKKQ,United States,California,Sylmar,91342,34.321621,-118.399841,Female,No,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,7939.25
8710-YGLWG,United States,California,North Hills,91343,34.238802,-118.482296,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.9,44.9
3199-XGZCY,United States,California,Granada Hills,91344,34.291273,-118.505104,Female,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,576.7
3785-KTYSH,United States,California,Mission Hills,91345,34.266389,-118.459744,Male,No,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.6,1279
6814-ZPWFQ,United States,California,Santa Clarita,91350,34.502432,-118.41459,Male,Yes,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25,1260.7
4063-EIKNQ,United States,California,Canyon Country,91351,34.422519,-118.420717,Male,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,267.35
6993-YCOBK,United States,California,Sun Valley,91352,34.231053,-118.338307,Male,No,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.6,6586.85
5206-HPJKM,United States,California,Valencia,91354,34.457005,-118.573726,Male,No,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,934.15
8393-JMVMB,United States,California,Thousand Oaks,91360,34.214054,-118.88109,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45
5019-GQVCR,United States,California,Westlake Village,91361,34.130992,-118.894673,Male,Yes,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,3645.6
6036-TTFYU,United States,California,Thousand Oaks,91362,34.191842,-118.822796,Female,No,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,314.45
2550-AEVRU,United States,California,Woodland Hills,91364,34.153733,-118.593408,Female,No,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,53.45,3053
0969-RGKCU,United States,California,Woodland Hills,91367,34.178068,-118.615714,Male,No,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,677.05
0378-CJKPV,United States,California,Oak Park,91377,34.19225,-118.776874,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.1,7965.95
2880-FPNAE,United States,California,Van Nuys,91405,34.202494,-118.448048,Male,Yes,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.2,140.1
1703-MGIAB,United States,California,Van Nuys,91406,34.195685,-118.490752,Female,No,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69,1108
4311-QTTAI,United States,California,Van Nuys,91411,34.17847,-118.459472,Female,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.35,295.55
4318-RAJVY,United States,California,Encino,91436,34.152875,-118.486056,Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.8,198.25
3612-YUNGG,United States,California,Burbank,91502,34.177267,-118.31003,Male,No,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.2,6741.15
2254-DLXRI,United States,California,Burbank,91504,34.213049,-118.317651,Female,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.15,79.15
5062-CJJKH,United States,California,Burbank,91505,34.174215,-118.345928,Male,No,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,53.65,1355.45
